locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
62569,ex,pm25,7.0,"{'utc': '2023-08-29T14:42:13+00:00', 'local': '2023-08-29T10:42:13-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.9,"{'utc': '2023-08-29T14:36:13+00:00', 'local': '2023-08-29T10:36:13-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.0,"{'utc': '2023-08-29T14:34:13+00:00', 'local': '2023-08-29T10:34:13-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.9,"{'utc': '2023-08-29T14:32:13+00:00', 'local': '2023-08-29T10:32:13-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.0,"{'utc': '2023-08-29T14:28:13+00:00', 'local': '2023-08-29T10:28:13-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.2,"{'utc': '2023-08-29T14:26:13+00:00', 'local': '2023-08-29T10:26:13-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.5,"{'utc': '2023-08-29T14:24:13+00:00', 'local': '2023-08-29T10:24:13-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.5,"{'utc': '2023-08-29T14:20:13+00:00', 'local': '2023-08-29T10:20:13-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.4,"{'utc': '2023-08-29T14:08:12+00:00', 'local': '2023-08-29T10:08:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.2,"{'utc': '2023-08-29T14:06:12+00:00', 'local': '2023-08-29T10:06:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.6,"{'utc': '2023-08-29T14:04:12+00:00', 'local': '2023-08-29T10:04:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.0,"{'utc': '2023-08-29T14:02:12+00:00', 'local': '2023-08-29T10:02:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.6,"{'utc': '2023-08-29T14:00:12+00:00', 'local': '2023-08-29T10:00:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,8.2,"{'utc': '2023-08-29T13:58:15+00:00', 'local': '2023-08-29T09:58:15-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,8.2,"{'utc': '2023-08-29T13:54:12+00:00', 'local': '2023-08-29T09:54:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,8.2,"{'utc': '2023-08-29T13:48:12+00:00', 'local': '2023-08-29T09:48:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,8.3,"{'utc': '2023-08-29T13:36:12+00:00', 'local': '2023-08-29T09:36:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.2,"{'utc': '2023-08-29T13:34:12+00:00', 'local': '2023-08-29T09:34:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.1,"{'utc': '2023-08-29T13:32:12+00:00', 'local': '2023-08-29T09:32:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.5,"{'utc': '2023-08-29T13:26:12+00:00', 'local': '2023-08-29T09:26:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.2,"{'utc': '2023-08-29T13:24:13+00:00', 'local': '2023-08-29T09:24:13-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.4,"{'utc': '2023-08-29T13:20:12+00:00', 'local': '2023-08-29T09:20:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.8,"{'utc': '2023-08-29T13:18:12+00:00', 'local': '2023-08-29T09:18:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.4,"{'utc': '2023-08-29T13:12:12+00:00', 'local': '2023-08-29T09:12:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,9.0,"{'utc': '2023-08-29T13:04:12+00:00', 'local': '2023-08-29T09:04:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,8.1,"{'utc': '2023-08-29T13:00:12+00:00', 'local': '2023-08-29T09:00:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,8.0,"{'utc': '2023-08-29T12:58:12+00:00', 'local': '2023-08-29T08:58:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.6,"{'utc': '2023-08-29T12:50:12+00:00', 'local': '2023-08-29T08:50:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.9,"{'utc': '2023-08-29T12:46:12+00:00', 'local': '2023-08-29T08:46:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,8.0,"{'utc': '2023-08-29T12:36:12+00:00', 'local': '2023-08-29T08:36:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,9.4,"{'utc': '2023-08-29T12:30:12+00:00', 'local': '2023-08-29T08:30:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,9.8,"{'utc': '2023-08-29T12:26:12+00:00', 'local': '2023-08-29T08:26:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,9.5,"{'utc': '2023-08-29T12:24:12+00:00', 'local': '2023-08-29T08:24:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,9.5,"{'utc': '2023-08-29T12:20:12+00:00', 'local': '2023-08-29T08:20:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,10.0,"{'utc': '2023-08-29T12:18:12+00:00', 'local': '2023-08-29T08:18:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,10.0,"{'utc': '2023-08-29T12:16:12+00:00', 'local': '2023-08-29T08:16:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,10.0,"{'utc': '2023-08-29T12:14:12+00:00', 'local': '2023-08-29T08:14:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,10.1,"{'utc': '2023-08-29T12:12:12+00:00', 'local': '2023-08-29T08:12:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,9.2,"{'utc': '2023-08-29T11:56:12+00:00', 'local': '2023-08-29T07:56:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,9.6,"{'utc': '2023-08-29T11:52:12+00:00', 'local': '2023-08-29T07:52:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,9.4,"{'utc': '2023-08-29T11:50:12+00:00', 'local': '2023-08-29T07:50:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,9.7,"{'utc': '2023-08-29T11:46:12+00:00', 'local': '2023-08-29T07:46:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,9.2,"{'utc': '2023-08-29T11:44:12+00:00', 'local': '2023-08-29T07:44:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,9.8,"{'utc': '2023-08-29T11:40:12+00:00', 'local': '2023-08-29T07:40:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,11.5,"{'utc': '2023-08-29T11:26:12+00:00', 'local': '2023-08-29T07:26:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,11.5,"{'utc': '2023-08-29T11:20:12+00:00', 'local': '2023-08-29T07:20:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,10.9,"{'utc': '2023-08-29T11:16:12+00:00', 'local': '2023-08-29T07:16:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,10.6,"{'utc': '2023-08-29T11:12:12+00:00', 'local': '2023-08-29T07:12:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,10.5,"{'utc': '2023-08-29T11:10:12+00:00', 'local': '2023-08-29T07:10:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,10.4,"{'utc': '2023-08-29T11:04:11+00:00', 'local': '2023-08-29T07:04:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,9.9,"{'utc': '2023-08-29T11:02:14+00:00', 'local': '2023-08-29T07:02:14-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,9.7,"{'utc': '2023-08-29T11:00:11+00:00', 'local': '2023-08-29T07:00:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,9.8,"{'utc': '2023-08-29T10:58:11+00:00', 'local': '2023-08-29T06:58:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,9.4,"{'utc': '2023-08-29T10:56:11+00:00', 'local': '2023-08-29T06:56:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,9.4,"{'utc': '2023-08-29T10:54:11+00:00', 'local': '2023-08-29T06:54:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,9.7,"{'utc': '2023-08-29T10:52:12+00:00', 'local': '2023-08-29T06:52:12-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,9.6,"{'utc': '2023-08-29T10:50:11+00:00', 'local': '2023-08-29T06:50:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,9.4,"{'utc': '2023-08-29T10:46:11+00:00', 'local': '2023-08-29T06:46:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,8.7,"{'utc': '2023-08-29T10:38:11+00:00', 'local': '2023-08-29T06:38:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,8.3,"{'utc': '2023-08-29T10:36:11+00:00', 'local': '2023-08-29T06:36:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,8.8,"{'utc': '2023-08-29T10:22:11+00:00', 'local': '2023-08-29T06:22:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,9.3,"{'utc': '2023-08-29T10:20:11+00:00', 'local': '2023-08-29T06:20:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,8.8,"{'utc': '2023-08-29T10:18:11+00:00', 'local': '2023-08-29T06:18:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,9.0,"{'utc': '2023-08-29T10:16:11+00:00', 'local': '2023-08-29T06:16:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,9.0,"{'utc': '2023-08-29T10:14:11+00:00', 'local': '2023-08-29T06:14:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,8.9,"{'utc': '2023-08-29T10:12:11+00:00', 'local': '2023-08-29T06:12:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,8.6,"{'utc': '2023-08-29T10:10:11+00:00', 'local': '2023-08-29T06:10:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,9.2,"{'utc': '2023-08-29T10:08:11+00:00', 'local': '2023-08-29T06:08:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,9.4,"{'utc': '2023-08-29T10:06:11+00:00', 'local': '2023-08-29T06:06:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,9.6,"{'utc': '2023-08-29T10:04:11+00:00', 'local': '2023-08-29T06:04:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,8.7,"{'utc': '2023-08-29T10:02:11+00:00', 'local': '2023-08-29T06:02:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,8.9,"{'utc': '2023-08-29T09:58:11+00:00', 'local': '2023-08-29T05:58:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,8.2,"{'utc': '2023-08-29T09:54:11+00:00', 'local': '2023-08-29T05:54:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.7,"{'utc': '2023-08-29T09:50:11+00:00', 'local': '2023-08-29T05:50:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.7,"{'utc': '2023-08-29T09:48:11+00:00', 'local': '2023-08-29T05:48:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.3,"{'utc': '2023-08-29T09:42:11+00:00', 'local': '2023-08-29T05:42:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.7,"{'utc': '2023-08-29T09:40:11+00:00', 'local': '2023-08-29T05:40:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.6,"{'utc': '2023-08-29T09:38:11+00:00', 'local': '2023-08-29T05:38:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.1,"{'utc': '2023-08-29T09:36:11+00:00', 'local': '2023-08-29T05:36:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.2,"{'utc': '2023-08-29T09:34:11+00:00', 'local': '2023-08-29T05:34:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.6,"{'utc': '2023-08-29T09:32:11+00:00', 'local': '2023-08-29T05:32:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.2,"{'utc': '2023-08-29T09:28:11+00:00', 'local': '2023-08-29T05:28:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.8,"{'utc': '2023-08-29T09:26:11+00:00', 'local': '2023-08-29T05:26:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.2,"{'utc': '2023-08-29T09:24:11+00:00', 'local': '2023-08-29T05:24:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.8,"{'utc': '2023-08-29T09:22:11+00:00', 'local': '2023-08-29T05:22:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,8.0,"{'utc': '2023-08-29T09:20:11+00:00', 'local': '2023-08-29T05:20:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,8.4,"{'utc': '2023-08-29T09:18:11+00:00', 'local': '2023-08-29T05:18:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,8.2,"{'utc': '2023-08-29T09:16:11+00:00', 'local': '2023-08-29T05:16:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.3,"{'utc': '2023-08-29T09:14:11+00:00', 'local': '2023-08-29T05:14:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.2,"{'utc': '2023-08-29T09:10:11+00:00', 'local': '2023-08-29T05:10:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.3,"{'utc': '2023-08-29T09:02:10+00:00', 'local': '2023-08-29T05:02:10-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.4,"{'utc': '2023-08-29T09:00:11+00:00', 'local': '2023-08-29T05:00:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.4,"{'utc': '2023-08-29T08:58:10+00:00', 'local': '2023-08-29T04:58:10-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.6,"{'utc': '2023-08-29T08:54:10+00:00', 'local': '2023-08-29T04:54:10-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,5.8,"{'utc': '2023-08-29T08:52:11+00:00', 'local': '2023-08-29T04:52:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.7,"{'utc': '2023-08-29T08:50:11+00:00', 'local': '2023-08-29T04:50:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.1,"{'utc': '2023-08-29T08:48:10+00:00', 'local': '2023-08-29T04:48:10-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.8,"{'utc': '2023-08-29T08:46:11+00:00', 'local': '2023-08-29T04:46:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.2,"{'utc': '2023-08-29T08:42:10+00:00', 'local': '2023-08-29T04:42:10-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.5,"{'utc': '2023-08-29T08:38:10+00:00', 'local': '2023-08-29T04:38:10-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,5.4,"{'utc': '2023-08-29T08:22:11+00:00', 'local': '2023-08-29T04:22:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,5.5,"{'utc': '2023-08-29T08:20:11+00:00', 'local': '2023-08-29T04:20:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,5.2,"{'utc': '2023-08-29T08:18:11+00:00', 'local': '2023-08-29T04:18:11-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,5.0,"{'utc': '2023-08-29T08:16:10+00:00', 'local': '2023-08-29T04:16:10-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,5.2,"{'utc': '2023-08-29T08:14:10+00:00', 'local': '2023-08-29T04:14:10-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,5.4,"{'utc': '2023-08-29T08:12:10+00:00', 'local': '2023-08-29T04:12:10-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.0,"{'utc': '2023-08-29T08:06:10+00:00', 'local': '2023-08-29T04:06:10-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.1,"{'utc': '2023-08-29T08:02:10+00:00', 'local': '2023-08-29T04:02:10-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.7,"{'utc': '2023-08-29T08:00:10+00:00', 'local': '2023-08-29T04:00:10-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.7,"{'utc': '2023-08-29T07:58:10+00:00', 'local': '2023-08-29T03:58:10-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.8,"{'utc': '2023-08-29T07:56:10+00:00', 'local': '2023-08-29T03:56:10-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.2,"{'utc': '2023-08-29T07:36:10+00:00', 'local': '2023-08-29T03:36:10-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.4,"{'utc': '2023-08-29T07:22:10+00:00', 'local': '2023-08-29T03:22:10-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.7,"{'utc': '2023-08-29T07:18:10+00:00', 'local': '2023-08-29T03:18:10-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.9,"{'utc': '2023-08-29T07:16:10+00:00', 'local': '2023-08-29T03:16:10-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.4,"{'utc': '2023-08-29T07:14:10+00:00', 'local': '2023-08-29T03:14:10-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.5,"{'utc': '2023-08-29T07:12:10+00:00', 'local': '2023-08-29T03:12:10-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.7,"{'utc': '2023-08-29T07:10:10+00:00', 'local': '2023-08-29T03:10:10-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.4,"{'utc': '2023-08-29T07:08:10+00:00', 'local': '2023-08-29T03:08:10-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.5,"{'utc': '2023-08-29T07:06:10+00:00', 'local': '2023-08-29T03:06:10-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,7.1,"{'utc': '2023-08-29T07:04:10+00:00', 'local': '2023-08-29T03:04:10-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,6.9,"{'utc': '2023-08-29T07:02:10+00:00', 'local': '2023-08-29T03:02:10-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
